return,volatility,trading_volume,market_cap,pe_ratio,sector,region
-0.4620836534472341,3.330692058739588,1102.7306969177096,70794.85547434149,9.381403632010075,Finance,Europe
0.4113690099969488,3.2756367542904012,1308.035506706398,9635.61516292411,14.869691539066551,Finance,Asia
1.1940813363681233,4.273410149559668,1289.5086981891657,6455.58983053278,2.224804952796781,Finance,Americas
0.21945663139089505,2.5283031822858644,1120.688669043262,21915.25642958723,19.574707791391134,Finance,Asia
0.2707967597316429,0.315017503810584,1103.1451093586759,17063.945498719124,26.708371061407085,Technology,Europe
-0.9724702483431017,1.8155641157459632,918.7894406415801,11160.744286041423,31.937212175703245,Technology,Europe
-2.180548989919931,1.7333772297924457,862.8702932625424,62603.79455746552,3.335493160273106,Energy,Europe
1.0869599935380891,2.3751199975058968,952.4698615428109,92314.62077315203,8.631799545865093,Healthcare,Asia
0.8237936955004822,2.4068317840111115,888.3343460863011,25149.928420935485,29.832296664527433,Finance,Europe
-0.03584909383990928,2.386326499861755,1091.828526440026,202054.9808113517,14.287521498198599,Energy,Europe
0.9510666589588741,4.734048451258895,826.4149649857226,3973.753244865154,26.28933388355442,Technology,Europe
1.1710967253625986,2.929587547371367,765.7886275020234,16473.541231504223,5.241108079140768,Technology,Americas
-0.07120719584874144,0.4199686048558573,1098.2083607253112,7515.828325715922,41.1267018418674,Healthcare,Americas
0.3478809146385485,3.945889181678534,1017.3015092716424,1339.692078521297,4.836695221055117,Healthcare,Asia
0.9390258152256823,2.0021069682711032,985.0779478832159,19457.326681191764,19.154605721140584,Healthcare,Asia
-1.2613075043147561,2.658379978149776,871.8183675765974,18349.88777068549,19.522525607714012,Energy,Europe
-1.2012384256766917,1.3873542259246312,1120.0938197008602,213240.22260700312,11.091266646372153,Technology,Americas
-0.9628116836387337,2.3749856133889966,944.1352645528929,56739.025128324356,23.60381881018005,Technology,Europe
1.4437772544021161,4.066916625735766,1176.008563647403,4739.655645901932,24.08097617225878,Healthcare,Europe
-0.634890452748597,3.6421651938696233,929.6781576154121,355449.63678134704,22.26337210858229,Finance,Americas
0.631131247985551,2.1344109195200405,909.9953890423249,137523.56225850503,10.921630015980995,Healthcare,Americas
-0.8612462813244528,3.9553156452373983,740.2758908313306,52740.90161359903,9.210523499214437,Energy,Americas
0.2912321295116869,4.200441148368799,956.425041545495,15682.078644398223,11.921557874146924,Healthcare,Asia
-1.1333077726783447,3.7750425894510546,862.6888073498435,5223.072686272878,8.144267563383558,Healthcare,Asia
2.9346168113017512,3.5523335225356094,945.2201796188405,12602.995917333532,35.73231312264098,Energy,Europe
0.48062584160447197,3.304440488519401,1159.84013035099,112771.951426172,12.781833411568048,Healthcare,Asia
-0.9731173734363955,0.8122183279444495,1076.5484081035818,372085.6910085861,18.751522556234843,Technology,Americas
1.3533689484358935,4.512444980203254,1026.8015989857358,222986.22838368252,29.7490794182475,Finance,Americas
-1.1972034902438942,2.517690190955046,855.4053194644149,10580.054613130742,7.791393360525202,Healthcare,Asia
-0.6281635898725115,2.784597581680205,1080.950658315092,4107.516430669769,4.6300485926043216,Energy,Europe
1.1342148127072722,3.7812243360824622,990.24523567187,27209.715346509634,8.16961973508434,Finance,Europe
0.8229050638646661,1.823674886251372,945.8268080243903,1552.0640227367794,20.291306517399406,Energy,Asia
0.2205448681054374,3.403982641988443,1050.8935784928717,35765.948884313366,19.292906609786368,Finance,Europe
-0.5610154869234895,1.2066388252156093,995.0159872440945,17651.85437447019,22.232834347030092,Finance,Europe
-0.42828490548879705,1.9299648120590454,955.7313095841025,10948.363228227197,15.369279814990197,Healthcare,Europe
1.0682155086607552,5.263732324278243,1024.4903953258406,2014.135598768694,0.8462726372752063,Technology,Americas
1.5024391595307824,2.2119167128629313,1051.9574152280952,47591.05773469334,14.992538510304797,Healthcare,Americas
-1.8760945547805277,4.0988321870305455,994.5004250581737,9906.52332164049,32.494660778678906,Energy,Asia
0.15719464094429003,3.229690770056408,953.0456714259458,3809.010588866985,38.260325288794704,Energy,Americas
-0.19362186344839405,4.064584775504554,735.6219858568618,296.36940914343757,17.83763172737568,Finance,Europe
-1.4270798603549892,2.9448019029979218,1184.1268215534562,21135.886196937132,19.345983715519726,Finance,Americas
-1.688326068693747,3.982609691071097,706.7556778515399,314386.1841425275,25.947135537578426,Technology,Asia
-0.6480923066283186,2.0274932321069583,820.7913798351946,266169.5582778367,37.54044537741217,Healthcare,Americas
-1.083558889387367,1.1585063653132188,946.1106413013615,11096.173688444635,16.673483515374347,Energy,Europe
0.7323162507959775,2.681223613311044,775.342263844389,8925.62747463105,25.695386654150827,Finance,Europe
0.16396765314254924,2.66030756190128,1329.4739407683674,44496.30291372663,10.52169840446896,Technology,Asia
-0.701137835329055,2.110482669419031,1197.317163954317,4926.686055027429,5.352608902338702,Energy,Americas
-0.7696697958007935,1.8912180501668234,1306.0303275271194,34637.349692902615,11.473322387348485,Finance,Americas
1.4776617598483357,3.4207847592885794,1027.6230598022403,69502.66787988292,43.32923396145976,Energy,Americas
-0.24237898212088982,3.1430601490578347,723.6010342279437,138745.94914435135,26.05890496221975,Technology,Europe
0.7894594638264871,3.186140647573603,1038.9303426161719,18953.973753465354,5.8637977280417894,Technology,Asia
0.7803151913845696,3.106814862011245,1036.8729814433034,16227.934283357557,26.90748608775946,Energy,Americas
1.649366351741344,3.7699843945482594,1354.3971763450513,5901.879390098509,6.305359423574756,Healthcare,Europe
-1.0216377641055667,2.558226714336596,1159.0675801827967,6372.068804655715,22.01367327008494,Energy,Europe
-0.9465396058908431,3.004649002756303,1253.9546456967548,15682.201128535784,7.522979953097434,Finance,Europe
-0.8854023351411009,4.856415849017102,1058.616870709451,38217.47918480904,5.544359101056639,Healthcare,Americas
0.18685112413899505,1.713079116888881,973.1057388066843,86714.54744992021,48.139707670501735,Finance,Americas
-0.505918920765055,2.726615203793926,841.0981369628583,6602.684409133849,12.774006457927744,Energy,Americas
0.5416301307336032,4.006695070129528,1030.383038498958,206701.882584513,25.729527086149115,Healthcare,Americas
-1.908063790028406,4.467807457004819,1297.008146341825,14666.402290706048,17.200531868423596,Finance,Americas
0.4767117642634286,1.8832983332215603,1148.3509029117183,21331.690405743815,6.787640129655511,Energy,Americas
-0.5667494874016108,3.2615691619624396,1102.463312024413,7180.9178007694945,13.886220315996072,Energy,Americas
0.7264017454416896,2.7571537255740792,1095.2379339123174,580.3547819736773,6.843388568611028,Healthcare,Americas
-1.2896551971779826,2.2615088923214772,714.0119042476773,82956.20480271486,71.24457925683399,Energy,Americas
-0.8125409593363563,1.825046860395951,1079.144343106547,66520.52633039265,28.986445731150052,Technology,Europe
-0.5440305509574149,2.275423106349463,1102.3466105982166,14443.628532906208,16.958385736519944,Finance,Americas
-0.9326860576407182,1.9495338237509003,1045.3947368596882,24354.844849320965,24.77472664105303,Finance,Asia
-0.04474001179733084,4.8395945172089,1079.68900877403,47758.33217778799,27.71313388453318,Energy,Europe
-1.2805635969741775,1.6459854722138314,755.4063520801787,2113.6703436852754,27.763979783550532,Energy,Americas
-2.553672151808164,5.398449573795754,1088.8450249767754,9960.882827806494,26.949804042738336,Technology,Asia
0.06566665060252763,4.857744266995791,1080.080123025769,72504.00055814467,25.53390005769387,Healthcare,Americas
-0.6145798789651665,3.251606556129824,1138.610014112199,3356.204043146311,18.016511296308067,Energy,Asia
0.050030222555104434,2.222262377899669,853.795184746505,34212.176518955064,45.72895123788221,Energy,Asia
2.820747503969744,4.724622537598995,946.8804111153802,2878.7956053172165,18.885490236203747,Energy,Asia
-0.41480746933065127,1.3517621621881892,1182.9571149966164,44340.11042802017,17.332293738482996,Energy,Asia
1.133981363911324,3.059403625633575,1212.8575466116197,20879.806538450597,19.006149947730965,Finance,Europe
0.79061144411219,3.125111105457617,838.0354252904305,1953.3522460646561,20.01863127571259,Energy,Europe
0.5828837693050155,2.8614213866707408,1041.0757449747364,126387.64765684593,3.3649789745253145,Finance,Asia
2.455211968251199,3.70230986062412,1404.1958165863512,7318.148478045824,8.09569135471724,Energy,Americas
-1.0022025718804244,2.7283558840972257,1056.8988430602096,6532.998756363064,15.368876108262784,Healthcare,Asia
-0.6490662868321054,2.7653280876914104,846.9145949445018,29758.01527951006,3.1805805675676058,Technology,Europe
-0.23600617299539983,1.9263220419148424,1206.4040738232538,123371.57607138614,16.937766836429915,Healthcare,Americas
-1.8629684181092738,2.8528807258951523,926.3754021536894,4799.501184175079,19.825934816710713,Energy,Europe
-1.3512674646667346,2.2032380102625915,1117.810877919501,24161.59757781019,5.117285278315855,Energy,Europe
2.292438486901614,4.335512347733191,1388.4608936581876,41907.6954147269,9.908636431403172,Energy,Americas
1.173117317708604,3.8598256229702654,866.4636268072771,62296.36839707557,39.29195423377612,Healthcare,Asia
1.2780765650081536,3.6202335672424235,1064.4121247935154,28700.28502594053,24.95291980245979,Energy,Asia
-1.1222245635400934,0.9364042450174725,1083.0449799106889,12701.282370128512,23.9615778483498,Healthcare,Asia
-2.054889643798395,2.2501188155774168,987.7898478630603,6365.287437385414,36.14426363644283,Finance,Asia
-0.7042154994640067,1.9953907283178636,730.1302695594769,25064.701599741868,8.23722562593069,Technology,Americas
-1.39346019116616,2.545659101197038,1328.1133031290428,4410.712332415012,5.132499937745655,Technology,Americas
-0.9302875640314808,2.1472881542379048,1031.2136912541898,275.3310728298501,32.93865638112006,Healthcare,Americas
-0.3578016431645589,2.467532826337683,1057.0966146916019,42397.289243354586,15.705246000843351,Finance,Europe
-0.538517010482335,3.244297179255695,920.8429992461845,85468.42270580918,8.042790208328299,Healthcare,Americas
-1.9925005233905266,3.229139074394556,1351.5121842972183,636.2562218062427,3.335046339721402,Finance,Asia
-1.0150730762128102,2.2841899942815056,618.6725706261839,4843.553589112981,19.16722972394551,Energy,Europe
-0.13626930260869036,2.359179615879017,1073.795052895705,55755.50291840833,14.331687081622341,Finance,Asia
-1.1215337187411036,2.525497272914848,920.3551580371251,482262.1884438675,12.464854763369331,Finance,Asia
-1.0157626229010936,2.785103337904134,1091.5847244033232,22724.310135543747,1.3149704941644211,Finance,Americas
0.06373935684873558,4.265541243861367,1037.2400458738546,7390.831970270157,45.33571741171676,Technology,Americas
-1.1063899176941205,2.3752567858880056,852.9666033965349,16741.657246597475,4.213976909654582,Finance,Asia
0.044312470587522204,3.2783056953651637,1121.430755019829,173219.46073878626,13.455772085240325,Energy,Asia
-0.46155637040965963,3.1227775004972105,1270.505024210509,8358.662717928542,11.716624722699933,Energy,Europe
-1.026168738754868,3.1495318048806915,967.0905478378795,6642.289518389743,25.477994871108372,Energy,Americas
-0.333525634348248,4.766008786450461,1140.1311574950548,10677.40084931633,3.3773440784388398,Finance,Europe
0.644794516566518,3.6086072107786316,983.8808068749896,5271.167150048904,23.373624086758845,Healthcare,Europe
-0.07307395015049646,3.0348123235200033,1068.018677425788,26476.30534293922,19.23768284004372,Healthcare,Europe
-1.9542197697793546,3.2546590380459346,1143.1195377026397,251958.0004454313,9.498023763402358,Energy,Asia
-1.8502179143765014,1.7751462279950274,837.4614055820956,35761.20443090732,22.791607885406346,Technology,Europe
0.07098088880476683,4.261652348839342,1138.6137847774044,15085.205085248668,16.915087548795004,Healthcare,Europe
-0.5875682629315219,2.0645345908086257,1024.0473180758486,14218.270857431431,52.49822396869512,Finance,Asia
0.521941613407637,3.705324405436218,837.2375515035407,2111.626509204525,14.321594195065014,Healthcare,Americas
-0.7069729770016909,2.4910144149856785,846.4200632224756,82839.8633316101,7.117357582492334,Energy,Americas
-0.806508164978733,1.989526800644746,912.8483663805831,19599.20345772502,23.539543160038747,Technology,Europe
0.12622720105249904,2.3570025139163477,1063.0975165856414,16802.452377916903,12.942987203999198,Healthcare,Asia
0.2956009687127826,0.9447049085767056,1087.680497449496,2648916.7790334234,16.657520423603632,Healthcare,Americas
-0.5389592556661073,2.6075400668094364,864.3555800831315,34479.81511083635,5.174827959657456,Energy,Europe
0.9825221928246882,4.458836880165954,1266.497746360921,7131.76069598958,25.75243254872565,Technology,Europe
-0.5779734364062238,1.9087926127021606,1025.7502684665412,11619.774287013002,11.305120483704346,Technology,Asia
0.7592783068708472,2.8765575464827395,932.8839360891061,123336.11673202379,20.340169423252714,Energy,Europe
1.107968769291857,4.811733963363039,1057.531985992371,26105.612690547732,61.12587446961821,Finance,Americas
0.8118151560662866,3.7353295498639443,1058.8947709103084,2546.7747470269337,13.676659715488688,Healthcare,Asia
-0.014076954118570621,3.1470858217801037,1044.0191667993608,87451.82959697307,28.238456656489493,Finance,Americas
-0.5573235291404999,2.919771184882947,846.6692544312378,8085.146337239559,14.434839155696984,Healthcare,Americas
-0.7526591009977459,5.539315439386332,1260.1421978989379,365838.28274901496,9.610355839991756,Healthcare,Americas
